transformer_alone_preds,transformer_alone_actuals,cnn_alone_preds,cnn_alone_actuals,cnn_transformer_preds,cnn_transformer_actuals,transformer_noSMOTE_preds,transformer_noSMOTE_actuals
7.827562598095027e-08,0.0,5.646414932370262e-17,0.0,1.3651549579662972e-07,0.0,1.639921174501069e-05,0.0
4.111012330554331e-08,0.0,9.972335050833017e-14,0.0,6.3158277043839925e-06,0.0,6.626545655308291e-05,0.0
6.727912023052339e-07,0.0,7.382722676355019e-21,0.0,2.8345066738211244e-08,0.0,0.00011186387564521283,0.0
3.55598004375679e-08,0.0,2.0514709722641022e-12,0.0,5.968176708393003e-08,0.0,1.2253933164174668e-05,0.0
1.4690670901984506e-09,0.0,2.582998021330549e-17,0.0,6.912119321356158e-09,0.0,2.2079343580116984e-06,0.0
4.844797558689606e-07,0.0,1.2895453802008738e-11,0.0,0.0003354303771629929,0.0,0.0011072377674281597,0.0
1.4086934285728603e-08,0.0,3.3584478240561735e-23,0.0,1.0037929598638584e-08,0.0,8.485112630296499e-06,0.0
3.26957592733379e-06,0.0,3.233682477925872e-16,0.0,4.915762929158518e-06,0.0,0.00015509412332903594,0.0
5.525761935132324e-06,0.0,2.2984217307175925e-10,0.0,6.838092758698622e-06,0.0,0.0006091670366004109,0.0
3.1867330108070746e-08,0.0,8.126027950276994e-18,0.0,2.49208397917755e-07,0.0,3.532790651661344e-05,0.0
7.941824264889874e-07,0.0,7.040724205860116e-20,0.0,3.7906750094407466e-07,0.0,2.4168783056666143e-05,0.0
4.868956793302459e-08,0.0,1.5638664273070688e-14,0.0,2.8223016101946996e-07,0.0,5.16834988957271e-05,0.0
6.8958138399466415e-06,0.0,1.1755557416393005e-08,0.0,2.36529714925382e-07,0.0,1.794023410184309e-05,0.0
4.041153442813084e-05,0.0,4.9786414990649056e-09,0.0,2.8908068543387344e-06,0.0,1.4263246157497633e-05,0.0
3.593049200389941e-07,0.0,2.3488990192179014e-15,0.0,6.978529540901945e-07,0.0,2.1717105482821353e-05,0.0
2.3521134551174325e-07,0.0,2.9342272968996275e-12,0.0,7.746136361674871e-06,0.0,0.00019059950136579573,0.0
8.70194671875879e-09,0.0,1.0839980822685558e-11,0.0,3.553376259901597e-08,0.0,4.689916750066914e-06,0.0
0.0003463352913968265,0.0,1.4333571662916711e-08,0.0,2.9873053790652197e-05,0.0,0.00038877318729646504,0.0
1.914997795893214e-07,0.0,1.3556244668477824e-11,0.0,1.3429512080165296e-07,0.0,1.0405848115624394e-05,0.0
9.92770807783927e-08,0.0,7.08438555417647e-23,0.0,1.5669195718714946e-08,0.0,3.400516288820654e-05,0.0
1.2123489341320237e-06,0.0,2.4549856606967662e-15,0.0,3.831530648312764e-06,0.0,4.812462066183798e-05,0.0
6.787156507925829e-06,0.0,6.657407372774594e-13,0.0,9.375352192364516e-07,0.0,9.255271288566291e-05,0.0
4.36544356219315e-09,0.0,2.2537603294042752e-13,0.0,1.32882593817385e-08,0.0,9.917306670104153e-06,0.0
1.6112533529621942e-08,0.0,2.756419448206709e-20,0.0,9.984026938525403e-09,0.0,9.026675797940698e-06,0.0
2.8779838512349447e-09,0.0,3.634039902770216e-21,0.0,3.821761040967431e-08,0.0,5.349367256712867e-06,0.0
3.5670694176204165e-10,0.0,2.6789961364481458e-17,0.0,7.3430386215989066e-09,0.0,3.917543622833364e-08,0.0
1.5846493894855485e-08,0.0,5.942633191091673e-11,0.0,0.005532559007406235,0.0,0.00015569674724247307,0.0
6.715578706462111e-07,0.0,2.5227387179276658e-25,0.0,3.393425345166179e-07,0.0,2.0112443962716497e-05,0.0
1.7413389619136412e-09,0.0,3.417018729599819e-13,0.0,1.446264974447331e-07,0.0,8.187097364498186e-07,0.0
9.123955351242331e-07,0.0,2.0493009246752136e-15,0.0,8.638892978751754e-08,0.0,3.212327283108607e-05,0.0
2.6976451295013254e-07,0.0,3.0911402266114523e-15,0.0,4.9850765293513184e-08,0.0,1.808518027246464e-05,0.0
2.7946316549787303e-07,0.0,2.1608785895835522e-16,0.0,2.4775505380603136e-07,0.0,1.4625231415266171e-05,0.0
2.437226642726387e-09,0.0,7.25467423865241e-18,0.0,4.857237390076818e-10,0.0,1.5647087820980232e-06,0.0
9.586397453631433e-08,0.0,1.9615758670155078e-11,0.0,3.2621105674479627e-06,0.0,8.052154043980408e-06,0.0
5.613341727439547e-06,0.0,1.0995805828362126e-11,0.0,1.7312986599904434e-08,0.0,0.015808336436748505,0.0
7.459317430402733e-08,0.0,4.963238258831039e-15,0.0,4.940733902003558e-07,0.0,5.166631126485299e-06,0.0
2.632905875543657e-07,0.0,3.433274912453341e-19,0.0,3.969646655832548e-08,0.0,0.00013471118290908635,0.0
1.860787968155364e-08,0.0,3.190002510848295e-17,0.0,1.721908347462886e-06,0.0,3.321982603665674e-06,0.0
3.0128653349947854e-08,0.0,1.13637220556504e-17,0.0,7.235019694462606e-08,0.0,7.096682566043455e-06,0.0
8.737255825508328e-07,0.0,3.8434784373131876e-16,0.0,1.6553252990547662e-08,0.0,1.8265720427734777e-05,0.0
7.348193321377039e-06,0.0,2.007489174893351e-10,0.0,1.5581312254653312e-05,0.0,0.000154973502503708,0.0
9.44771194610894e-09,0.0,8.711926037345551e-13,0.0,1.1272769597781007e-06,0.0,5.680143658537418e-06,0.0
0.0002669745299499482,0.0,1.050080527420505e-06,0.0,7.434572034981102e-05,0.0,0.002339139813557267,0.0
1.5935579256165508e-07,0.0,1.1767404185754602e-19,0.0,1.9190449620509757e-06,0.0,1.395249546476407e-05,0.0
5.287814630605681e-08,0.0,5.851883556639682e-19,0.0,9.824046856010682e-07,0.0,1.589083331055008e-05,0.0
1.18319265496325e-08,0.0,3.108192482147338e-14,0.0,9.889212293501261e-08,0.0,5.463463821797632e-06,0.0
5.122542834357091e-09,0.0,5.695174251630058e-17,0.0,3.2702405405871104e-06,0.0,2.1695141185773537e-05,0.0
2.1241342906819227e-08,0.0,4.3669404203861e-10,0.0,1.6560632332129901e-07,0.0,4.4396969315130264e-05,0.0
2.6261593788490245e-08,0.0,6.954170275459858e-17,0.0,4.5837563789064006e-07,0.0,1.4905607713444624e-05,0.0
6.004242880663924e-09,0.0,1.1574186942198139e-08,0.0,1.041318284933368e-07,0.0,5.579051958193304e-06,0.0
1.6421020987422708e-08,0.0,4.7453940375344455e-23,0.0,2.5055355123981823e-08,0.0,6.106421096774284e-06,0.0
2.7274838387825184e-08,0.0,1.9453163510166144e-22,0.0,4.1176040355139776e-08,0.0,2.007438706641551e-05,0.0
0.0013373055262491107,0.0,3.801142067771934e-09,0.0,5.872713154531084e-05,0.0,0.0021004225127398968,0.0
3.5559057209866296e-07,0.0,7.868644700658596e-14,0.0,5.174985773237495e-08,0.0,3.4786684409482405e-05,0.0
1.8566010950848977e-08,0.0,1.9340961720425032e-17,0.0,3.9771879301042645e-07,0.0,2.0357127141323872e-05,0.0
2.5537335659464593e-06,0.0,9.043699627066595e-15,0.0,2.7079065034740784e-07,0.0,0.0002839832741301507,0.0
4.196821464574897e-06,0.0,1.2979523131536664e-15,0.0,1.4452282357524382e-06,0.0,3.796140299527906e-05,0.0
1.1326245896725595e-07,0.0,9.028421552389474e-24,0.0,3.644740331765206e-08,0.0,3.0551982490578666e-05,0.0
5.328594010478582e-09,0.0,1.2744660079907895e-22,0.0,2.4001858833777595e-10,0.0,3.5261789435026003e-06,0.0
1.3352605776617565e-07,0.0,6.095143920831215e-13,0.0,3.4436274631843844e-07,0.0,6.818831025157124e-05,0.0
9.212886880050064e-07,0.0,4.106967804035078e-12,0.0,1.245572366315173e-05,0.0,1.5950852684909478e-05,0.0
6.050587586514666e-08,0.0,1.2403357556528895e-14,0.0,7.37347916057729e-09,0.0,3.8122496448522725e-07,0.0
1.7675242602877006e-08,0.0,5.050480534815865e-16,0.0,2.7407509151089464e-08,0.0,5.95761093791225e-08,0.0
4.8627811111146e-07,0.0,5.860917952979635e-16,0.0,7.35695437015238e-07,0.0,1.3209173630457371e-05,0.0
9.953717849953136e-09,0.0,1.078603193714286e-18,0.0,1.9890346720785597e-06,0.0,1.6816511561046354e-05,0.0
1.32439725852862e-09,0.0,4.4207658367323426e-11,0.0,5.640577364829369e-05,0.0,2.6481144232093357e-05,0.0
2.6662082319717232e-08,0.0,7.825020068655275e-17,0.0,2.5458828531554897e-05,0.0,3.0231954042392317e-06,0.0
9.042649935508963e-07,0.0,3.940578530148287e-09,0.0,3.81326608476229e-05,0.0,3.522214319673367e-05,0.0
6.326632728814731e-08,0.0,7.502640070084117e-15,0.0,1.7010769681746749e-07,0.0,1.3412618500296958e-05,0.0
2.8483484015850984e-08,0.0,7.787810147545856e-21,0.0,4.369927353309322e-08,0.0,8.40985285321949e-06,0.0
2.46237110701486e-08,0.0,2.0075782313689684e-24,0.0,5.972069061499497e-09,0.0,8.206943675759248e-06,0.0
6.204193709891115e-07,0.0,1.3332098742946695e-16,0.0,2.8756069241353543e-06,0.0,1.1344518497935496e-05,0.0
1.3654377628569134e-09,0.0,1.5120630780991221e-15,0.0,1.0502318126270891e-08,0.0,1.0787405699375086e-05,0.0
0.9888514876365662,1.0,0.9992959499359132,1.0,0.9913784265518188,1.0,0.6427803039550781,1.0
7.399349044590052e-08,0.0,1.978324990000121e-16,0.0,4.1761381908145273e-07,0.0,8.656699719722383e-06,0.0
1.4207821585898728e-08,0.0,7.58609642643207e-16,0.0,1.978167603056136e-07,0.0,1.8786314512908575e-06,0.0
1.2861373077655005e-09,0.0,2.45229496431687e-11,0.0,1.145058714513425e-08,0.0,1.50244420638046e-06,0.0
0.019297268241643902,0.0,6.732161068612186e-07,0.0,0.000456357462098822,0.0,0.013313490897417068,0.0
9.149289326160216e-08,0.0,1.7744362047357696e-22,0.0,2.5476347786934644e-07,0.0,2.1347577785491012e-05,0.0
2.3652464733459052e-05,0.0,1.4308984487993042e-16,0.0,1.8536913160005494e-07,0.0,0.00040181740769185126,0.0
6.86964085616637e-09,0.0,5.998048749022064e-17,0.0,2.059417703037525e-08,0.0,1.1693303349602502e-05,0.0
0.00039103141170926387,0.0,2.771170315440941e-08,0.0,0.002269665244966745,0.0,0.0013098107883706689,0.0
4.305699263795759e-08,0.0,8.603577515877331e-18,0.0,8.61247073657978e-08,0.0,8.753421752771828e-06,0.0
4.9333723772804206e-09,0.0,1.1412663078035762e-13,0.0,1.867355337026311e-07,0.0,1.755612061060674e-06,0.0
4.821534389520821e-07,0.0,1.4644553423173296e-18,0.0,6.760514925652217e-10,0.0,6.473357188951923e-06,0.0
2.383122854610065e-08,0.0,2.0340726950342345e-17,0.0,1.0577857340043907e-10,0.0,1.1321874808345456e-05,0.0
5.2307370879134396e-08,0.0,3.33155725229517e-11,0.0,1.0150119322815954e-07,0.0,1.92057359527098e-06,0.0
7.842806581948025e-08,0.0,1.693900127513845e-17,0.0,6.250832598198032e-07,0.0,1.3534789104596712e-05,0.0
3.9137798779620425e-08,0.0,2.7525133850319603e-18,0.0,1.3891063410653716e-08,0.0,7.938598173495848e-06,0.0
1.8506810874896477e-06,0.0,1.9517894855880517e-08,0.0,1.6156392348420925e-06,0.0,9.449000208405778e-05,0.0
1.2233664747896e-08,0.0,2.913466383837153e-15,0.0,4.076352411175321e-08,0.0,1.2010850696242414e-05,0.0
3.534977172092724e-11,0.0,6.90877565034341e-23,0.0,9.766708330971596e-09,0.0,3.175399143628965e-08,0.0
0.00040314110810868437,0.0,9.70487548102028e-08,0.0,0.0028765653260052204,0.0,0.010958889499306679,0.0
5.7397668840053476e-09,0.0,1.0701544698684708e-14,0.0,8.426951580986497e-08,0.0,9.117056833929382e-06,0.0
4.462164326923812e-07,0.0,2.3689151768674374e-12,0.0,3.1913887141854506e-06,0.0,3.5322045732755214e-05,0.0
5.7256428931395924e-08,0.0,6.311083211585356e-09,0.0,1.4832418173682527e-06,0.0,7.836185250198469e-05,0.0
1.5110815354546506e-07,0.0,2.1492542535225687e-16,0.0,2.1665038730134256e-05,0.0,4.5053617213852704e-05,0.0
3.381870328666992e-06,0.0,9.478450674213175e-20,0.0,5.414662496150413e-07,0.0,3.55036354449112e-05,0.0
2.9999103201561188e-09,0.0,4.525807998495817e-15,0.0,1.7493280211056115e-06,0.0,1.7304141692875419e-06,0.0
1.6904712651921727e-07,0.0,1.8622878236794306e-14,0.0,2.6620471089700004e-06,0.0,1.1235280908294953e-05,0.0
1.2140799476867414e-08,0.0,2.7485688725015223e-10,0.0,6.100497103034286e-07,0.0,8.573750164941885e-06,0.0
4.7121084207901724e-05,0.0,5.642421001539333e-06,0.0,0.00012761709513142705,0.0,0.001291880733333528,0.0
1.853500606330272e-07,0.0,5.167462638344666e-11,0.0,8.903162779461128e-06,0.0,3.659400681499392e-05,0.0
1.1102629038362009e-08,0.0,8.683805598052729e-17,0.0,7.04365419323949e-08,0.0,4.887085651716916e-06,0.0
3.4230359347020567e-07,0.0,3.844095317617756e-06,0.0,2.872337972803507e-05,0.0,2.9825858291587792e-05,0.0
5.365983213323489e-09,0.0,1.1234653344346227e-13,0.0,2.1152636691113003e-06,0.0,1.2679730616582674e-06,0.0
1.5821357557399551e-09,0.0,9.706898309782363e-26,0.0,1.5689906318616662e-10,0.0,9.311301255365834e-06,0.0
1.599503463012297e-07,0.0,6.884525687463682e-21,0.0,1.4627383393417404e-07,0.0,2.3368776965071447e-05,0.0
6.282693476578059e-08,0.0,5.731128628891895e-19,0.0,5.025738119002199e-07,0.0,2.8806214231735794e-06,0.0
8.673051610230686e-08,0.0,1.961144096608647e-20,0.0,4.2626488450103745e-10,0.0,3.6179433209326817e-06,0.0
6.742866531794789e-08,0.0,1.6523030673931254e-16,0.0,7.711744021143828e-10,0.0,1.583242919878103e-05,0.0
2.0657031640780588e-09,0.0,5.270632074043342e-17,0.0,4.812585330249418e-10,0.0,2.405060115506785e-07,0.0
1.544227359318029e-07,0.0,4.2439572770771796e-14,0.0,3.6849476714451157e-07,0.0,8.16768533695722e-06,0.0
0.0008573347586207093,0.0,9.157901104117628e-07,0.0,0.001970774494111538,0.0,0.024842260405421257,0.0
5.413249848373879e-09,0.0,1.636368806012108e-18,0.0,1.2230485513242684e-09,0.0,6.982916602282785e-06,0.0
6.260703955263125e-09,0.0,6.33403576196342e-19,0.0,6.9161818494478675e-09,0.0,5.765510309174715e-07,0.0
2.3078587929603604e-09,0.0,1.7040439426272563e-16,0.0,9.386837973579532e-09,0.0,1.2006589713564608e-05,0.0
1.109753611672204e-06,0.0,4.909230908718514e-16,0.0,7.647067263860663e-07,0.0,1.1591037036851048e-05,0.0
5.604262653946536e-08,0.0,1.3553445475308899e-12,0.0,1.5821387933101503e-06,0.0,5.2211908041499555e-06,0.0
2.1616046069539152e-05,0.0,2.37574662633605e-13,0.0,1.4144749911793042e-05,0.0,0.00029232611996121705,0.0
7.65766472454743e-08,0.0,2.035189794469261e-10,0.0,6.646430392720504e-06,0.0,2.498097273928579e-06,0.0
6.651609874097629e-05,0.0,4.097219630239124e-08,0.0,7.032001121842767e-06,0.0,0.004107773303985596,0.0
1.582734796556906e-07,0.0,1.9876433781238784e-17,0.0,3.075870003144132e-09,0.0,3.7506669059439446e-07,0.0
9.89702925835445e-07,0.0,1.5213797290112435e-13,0.0,7.126186574168969e-07,0.0,3.822874714387581e-05,0.0
4.3336463306786754e-08,0.0,2.313337917776419e-23,0.0,3.3796323517520928e-09,0.0,1.1365666978235822e-05,0.0
1.4601147846349251e-08,0.0,6.597134405601778e-14,0.0,2.456475385770318e-06,0.0,1.4517845556838438e-06,0.0
1.3783665320232785e-09,0.0,2.380690859293127e-13,0.0,4.296948191040428e-06,0.0,1.2497511306719389e-05,0.0
1.0836673425274057e-07,0.0,1.960182305276098e-17,0.0,4.0721798200138437e-07,0.0,2.8922191631863825e-05,0.0
7.4477577527432e-07,0.0,2.582816230854712e-13,0.0,1.582156869517348e-06,0.0,0.00011626727791735902,0.0
0.00012503049219958484,0.0,1.22928336535465e-17,0.0,1.0340136213926598e-06,0.0,9.736372157931328e-05,0.0
1.0092558113683479e-06,0.0,6.334399671459323e-11,0.0,9.25158303743956e-07,0.0,0.00010571406164672226,0.0
1.5159372646067484e-09,0.0,5.995280671820217e-17,0.0,3.1188185367625465e-09,0.0,2.1429148944207554e-07,0.0
2.5737641351497587e-08,0.0,1.389391934836226e-09,0.0,3.793897576542804e-06,0.0,2.6284120394848287e-05,0.0
1.067945660793157e-07,0.0,7.965073641879455e-14,0.0,1.3371016294172478e-08,0.0,1.0766582818177994e-05,0.0
5.73973068185296e-07,0.0,5.559975550975206e-18,0.0,4.2473526917774515e-09,0.0,1.3940056078354246e-06,0.0
5.145022186070491e-10,0.0,3.1830492306191736e-17,0.0,7.503178522938471e-09,0.0,3.558169282769086e-06,0.0
8.721258382138329e-08,0.0,2.4866725432254318e-12,0.0,3.1809097578161534e-08,0.0,4.323869234212907e-06,0.0
7.474296737086661e-09,0.0,3.1084319739923317e-20,0.0,2.159308287730255e-09,0.0,1.666281241341494e-05,0.0
3.764015765739259e-09,0.0,6.076463930550918e-14,0.0,1.5083173821039966e-07,0.0,1.784066853360855e-06,0.0
1.508600000477145e-08,0.0,9.46742142148016e-14,0.0,8.962752872321289e-06,0.0,1.127745690610027e-05,0.0
2.823513227667717e-07,0.0,7.053277964125315e-20,0.0,1.6795112856016203e-08,0.0,5.26985013493686e-06,0.0
1.410333183571311e-08,0.0,5.52688733385635e-16,0.0,2.951402011674986e-09,0.0,7.312668799386302e-07,0.0
1.8327323658695605e-08,0.0,1.1736177143229735e-23,0.0,2.0539498279958934e-07,0.0,1.9932044779125135e-06,0.0
2.2448627134963322e-07,0.0,6.509324122557414e-19,0.0,1.960434872216865e-07,0.0,2.0200866856612265e-05,0.0
5.299483518683701e-09,0.0,1.1939416122430657e-10,0.0,3.2045911666500615e-06,0.0,0.00026489823358133435,0.0
7.753038766544762e-10,0.0,7.405285152445317e-14,0.0,1.7867472479338176e-07,0.0,3.4588862263262854e-07,0.0
1.6567202010264734e-07,0.0,5.141926211801438e-16,0.0,4.931921466777567e-07,0.0,8.615683327661827e-06,0.0
5.441642656478507e-07,0.0,5.956538972999581e-13,0.0,1.2905214816782973e-06,0.0,1.7393189409631304e-05,0.0
0.003193574259057641,0.0,1.8011074871537862e-06,0.0,0.0013166205026209354,0.0,0.0033175162971019745,0.0
3.2825246876200254e-07,0.0,1.9145996637062732e-13,0.0,2.4460204528509166e-08,0.0,1.607177000551019e-05,0.0
1.582491790941276e-07,0.0,1.9746967949707542e-10,0.0,8.220944209824667e-07,0.0,0.00040490241372026503,0.0
2.2439679980834626e-07,0.0,9.251265725770642e-18,0.0,4.99015726518337e-08,0.0,3.0306686312542297e-05,0.0
2.2469315297257706e-07,0.0,8.010496461302326e-16,0.0,3.788304070440063e-08,0.0,2.2806314348144952e-07,0.0
7.704458766966127e-06,0.0,9.862950072321966e-20,0.0,6.399664584932907e-07,0.0,4.559510853141546e-05,0.0
1.166082119752332e-09,0.0,1.6158045919208538e-20,0.0,8.446277632856437e-08,0.0,5.35401659362833e-06,0.0
1.1040484793056748e-07,0.0,1.8142380162739467e-14,0.0,8.717048558537498e-07,0.0,1.2928019714308903e-05,0.0
3.40175176916091e-08,0.0,3.7388230168173865e-16,0.0,1.5811743026006297e-08,0.0,2.8792925377274514e-07,0.0
1.2590126630129814e-07,0.0,6.94850264566088e-15,0.0,3.1301314606935193e-07,0.0,7.774369805702008e-06,0.0
1.1878806560616796e-07,0.0,2.077800150550779e-19,0.0,1.553229509454468e-07,0.0,7.869702130847145e-06,0.0
4.292587618692778e-08,0.0,6.13749857899901e-18,0.0,5.494195534083701e-07,0.0,6.896826107549714e-06,0.0
9.933585204402462e-11,0.0,3.9012590648476933e-19,0.0,2.0386097254743167e-09,0.0,5.6107552381945425e-08,0.0
3.1839209668760304e-07,0.0,1.2848592819715128e-21,0.0,7.147524172523845e-08,0.0,1.2511010936577804e-05,0.0
2.6463327529313574e-08,0.0,1.7930243566896266e-16,0.0,1.5989341406452695e-08,0.0,1.5804588429091382e-06,0.0
7.437969884449558e-07,0.0,4.954528973423143e-18,0.0,2.059826265110587e-08,0.0,4.990653178538196e-05,0.0
3.973585549488233e-08,0.0,4.3588095237140016e-14,0.0,2.3447477293103706e-09,0.0,2.111683897965122e-06,0.0
7.010558800146782e-09,0.0,4.494203928684338e-15,0.0,4.127110386775712e-08,0.0,1.183622430289688e-06,0.0
7.210565655668688e-08,0.0,4.496141516551183e-15,0.0,7.484568520510493e-09,0.0,2.0612353182514198e-05,0.0
2.841963396349456e-05,0.0,9.093476839583394e-12,0.0,2.2246508706302843e-06,0.0,0.051450569182634354,0.0
6.869554924904264e-11,0.0,4.177301271380787e-21,0.0,2.1950011253046853e-11,0.0,2.2461062343381855e-08,0.0
3.3837601609576495e-09,0.0,3.021925903745328e-18,0.0,4.6071100712197215e-08,0.0,2.0641412845634477e-07,0.0
4.2587522841586185e-08,0.0,9.433786759584227e-14,0.0,5.986221296438998e-09,0.0,2.1673861283488804e-06,0.0
2.954360134310718e-08,0.0,9.684232241587841e-17,0.0,1.9034412446217172e-07,0.0,7.839231329853646e-06,0.0
3.0436055453719746e-07,0.0,4.1523669268642154e-13,0.0,4.968947905581445e-06,0.0,1.749454895616509e-05,0.0
0.0004137891519349069,0.0,1.6481674691704032e-08,0.0,8.348569099325687e-05,0.0,0.008126042783260345,0.0
2.761149531238516e-09,0.0,4.119075727563971e-18,0.0,6.257525053676716e-10,0.0,1.2695129214534973e-07,0.0
2.554054967518482e-09,0.0,3.0763065621226613e-15,0.0,1.6806232849830852e-08,0.0,4.848248863709159e-05,0.0
6.035326549636011e-08,0.0,4.260145093138746e-14,0.0,1.1636603147735515e-07,0.0,8.873224032868166e-06,0.0
3.329275344299276e-08,0.0,5.6008262791164425e-18,0.0,1.817964374595249e-07,0.0,1.539304867037572e-05,0.0
6.939291807839253e-09,0.0,1.1306829995869658e-15,0.0,5.089321741813535e-10,0.0,1.384459551445616e-07,0.0
1.7470125612817355e-07,0.0,1.84892899601774e-12,0.0,7.859600373194553e-06,0.0,4.9609923735260963e-05,0.0
0.0005685458891093731,0.0,9.245437748717222e-12,0.0,3.406951464057784e-06,0.0,0.00022338525741361082,0.0
3.2127562832329204e-08,0.0,3.963785388856636e-18,0.0,1.792202624528727e-06,0.0,1.0409174137748778e-05,0.0
1.234117092963061e-07,0.0,1.2656274480825762e-17,0.0,3.002199377988291e-07,0.0,7.340292995650088e-06,0.0
2.2805727439845208e-07,0.0,1.7602541729387088e-19,0.0,5.014333837038976e-08,0.0,7.601589459227398e-06,0.0
1.7792994810861273e-07,0.0,7.3450765678836395e-22,0.0,5.1184310123630886e-09,0.0,3.4790443805832183e-06,0.0
3.427103267839016e-09,0.0,8.161438518324623e-19,0.0,6.129129701548663e-07,0.0,1.518507019682147e-06,0.0
3.4451215213948665e-08,0.0,3.510786331185214e-23,0.0,8.789035277345647e-09,0.0,1.079301455320092e-05,0.0
1.1259699306265247e-07,0.0,4.4187053585518924e-24,0.0,8.204870560746258e-09,0.0,9.148257231572643e-05,0.0
2.9001435564168787e-07,0.0,8.883440146413133e-15,0.0,8.886614222269883e-10,0.0,1.9909641196136363e-05,0.0
3.876492016274823e-08,0.0,1.2954003321408171e-11,0.0,7.728808668616693e-07,0.0,1.9079604953731177e-06,0.0
2.766950046861893e-08,0.0,1.9524687110681647e-14,0.0,2.5702743755573465e-07,0.0,3.5127234241372207e-06,0.0
1.3819136768233875e-07,0.0,6.869741456467031e-14,0.0,4.1554827134859806e-08,0.0,4.034720859635854e-06,0.0
2.138149746144791e-08,0.0,3.009010374199761e-09,0.0,3.921514064586517e-07,0.0,2.2381327653420158e-05,0.0
7.887536845885279e-09,0.0,6.769510475513521e-17,0.0,1.0846951425946827e-07,0.0,4.425384759088047e-06,0.0
4.00992973936809e-07,0.0,8.662427280557417e-18,0.0,4.175814538598389e-08,0.0,3.2368479878641665e-06,0.0
5.676590149050753e-07,0.0,1.7493961349292434e-19,0.0,1.763907704344092e-07,0.0,1.7262889741687104e-05,0.0
9.335701633972349e-07,0.0,2.909630869574187e-10,0.0,1.1100875951797207e-07,0.0,0.00015398688265122473,0.0
6.604934128517925e-07,0.0,1.776761337544029e-20,0.0,1.7213042724506525e-07,0.0,5.363102536648512e-05,0.0
8.2948439228403e-09,0.0,1.197001980205278e-17,0.0,2.8360432224872056e-07,0.0,6.605389444303e-06,0.0
2.0039676584815425e-08,0.0,2.1042251783888667e-20,0.0,1.2993094600233236e-08,0.0,2.168771516153356e-06,0.0
9.211215774504455e-13,0.0,6.7684705026883875e-19,0.0,3.8417859116179904e-08,0.0,1.7948937625078543e-07,0.0
1.0722581045286006e-08,0.0,1.545884097831361e-16,0.0,6.542530854858343e-07,0.0,7.723740964138415e-06,0.0
2.659560550455353e-06,0.0,3.502180970334175e-18,0.0,4.412413545651361e-06,0.0,0.00019199175585526973,0.0
6.626913684470992e-09,0.0,4.6377957266123005e-18,0.0,6.494341278084903e-07,0.0,2.151387207049993e-06,0.0
0.0001548658183310181,0.0,8.121601169364112e-09,0.0,3.966559063428576e-07,0.0,6.200803181855008e-05,0.0
9.584423565911492e-08,0.0,3.2986871012496972e-09,0.0,1.768928996170871e-05,0.0,4.201811407256173e-06,0.0
6.861511536726539e-08,0.0,1.6395378435972438e-13,0.0,5.797849098598817e-07,0.0,8.92232947080629e-06,0.0
1.3566346934723585e-09,0.0,7.14584890969886e-19,0.0,1.6149455106528876e-08,0.0,3.28129146964784e-07,0.0
0.03464262932538986,1.0,0.026421390473842617,1.0,0.24785543978214264,1.0,0.0658343955874443,1.0
2.893522088598388e-09,0.0,4.0210516123392876e-13,0.0,1.4199471252140938e-06,0.0,7.220605766633525e-05,0.0
0.24354329705238345,0.0,0.15387791395187378,0.0,0.4768930673599243,0.0,0.25466305017471313,0.0
1.3864982406630588e-07,0.0,5.0262038426286175e-17,0.0,5.359674446481222e-07,0.0,6.90658134772093e-06,0.0
2.687963274183857e-07,0.0,1.9853274907844123e-14,0.0,8.303870657755398e-08,0.0,9.261290870199446e-06,0.0
2.8866575796371313e-10,0.0,7.428582055046817e-11,0.0,5.3398583332864285e-08,0.0,6.648172075074399e-07,0.0
1.6790181689430028e-08,0.0,6.7819588457988e-20,0.0,1.3515609964542818e-07,0.0,2.2862637706566602e-05,0.0
5.616692533294554e-07,0.0,6.568371252531654e-17,0.0,5.658375243910997e-07,0.0,0.00032804900547489524,0.0
1.8395149936623054e-07,0.0,4.4744315538932863e-14,0.0,1.3119761206326075e-05,0.0,3.8003312511136755e-05,0.0
9.134178968750462e-10,0.0,2.7777818700823808e-14,0.0,5.546878867335181e-08,0.0,8.459249329462182e-06,0.0
2.0817150669927287e-08,0.0,9.73631417993214e-17,0.0,1.3766116024882535e-09,0.0,2.2508829715661705e-06,0.0
1.0026421477959957e-05,0.0,1.5479659221107056e-10,0.0,1.838939283516084e-06,0.0,0.00017956631199922413,0.0
2.791054782846913e-07,0.0,1.082457901091516e-09,0.0,6.034772923158016e-06,0.0,9.607072570361197e-06,0.0
1.7475291258506331e-07,0.0,1.946454047476301e-20,0.0,1.858027189882705e-06,0.0,3.0542603781213984e-05,0.0
1.07302677854193e-09,0.0,1.8975559647913407e-17,0.0,1.0863386634696326e-08,0.0,2.989251015605987e-06,0.0
8.346591471308784e-07,0.0,1.921058316663565e-18,0.0,1.0422740359672386e-07,0.0,1.4967586139391642e-05,0.0
4.588571869135194e-07,0.0,2.3120657650367685e-17,0.0,2.9998784611962037e-07,0.0,2.8830987503170036e-05,0.0
2.313739884129973e-07,0.0,3.609539967266984e-12,0.0,3.6336421089799833e-06,0.0,0.00015584930952172726,0.0
9.616962159952892e-08,0.0,3.550601517443228e-14,0.0,9.105232265937956e-07,0.0,0.0001223211147589609,0.0
